,Sp_Name,SpName,MDD_id,order,family,subfamily,tribe,genus,specificEpithet,CMW_sciName,MSW3_sciName.x,CheekPouch,CheekPouchSource,SynonymUsedMDD,MSW3_sciName.y,MSW3_ID,MSWFamilyLatin,Diet.Inv,Diet.Vend,Diet.Vect,Diet.Vfish,Diet.Vunk,Diet.Scav,Diet.Fruit,Diet.Nect,Diet.Seed,Diet.PlantO,DietFillSource,Diet.Source,Diet.Certainty,ForStrat.Value,ForStrat.Certainty,Activity.Nocturnal,Activity.Crepuscular,Activity.Diurnal,ActivityFillSource,Activity.Source,Activity.Certainty,BodyMass.Value,BodyMass.Source,BodyMass.SpecLevel,SynonymUsedElt,Order,Family,Genus,Body_mass_g,MassFillSource,Adult_svl_cm,Litter_clutch_size,Diel_activity,Habitat_breadth_IUCN,Forest,Savanna,Shrubland,Grassland,Wetland,Rocky.areas,Caves.and.subterranean,Desert,Marine,Marine.intertidal.or.coastal.supratidal,Artificial,Introduced.vegetation,Other.Unknown,HabitatFillSource,SynonymUsedEtard,HBL,TL,HFL,EL,WT,RTL,RHFL,REL,ExtMsmtsFillSource,Habitat,H.source,Life.mode,Life.modeFillSource,Saltation,SaltationFillSource,SynonymUsedAlhajeri,,,
221,Niviventer_cremoriventer,Niviventer cremoriventer,1003586,RODENTIA,MURIDAE,MURINAE,RATTINI,Niviventer,cremoriventer,Niviventer cremoriventer,Niviventer cremoriventer,0,,NA,Niviventer cremoriventer,2544,Muridae,20,0,0,0,0,0,20,0,20,40,,Ref_1,ABC,S,A,1,0,0,,Ref_1,ABC,69.71,Ref_117,1,,RODENTIA,MURIDAE,Niviventer,70.625,,18.35,3.7,Nocturnal,2,1,0,0,0,0,0,0,0,0,0,0,0,0,,,147,189,30,16,NA,1.29,0.2,0.11,,Forest,IUCN,Scansorial,,S0,,,,,
222,Niviventer_eha,Niviventer eha,1003588,RODENTIA,MURIDAE,MURINAE,RATTINI,Niviventer,eha,Niviventer eha,Niviventer eha,0,,NA,Niviventer eha,2542,Muridae,20,0,0,0,0,0,20,0,20,40,,Ref_1,ABC,S,A,1,0,0,,Ref_1,ABC,53.6,Ref_117,1,,RODENTIA,MURIDAE,Niviventer,53.6,,20.8,4.86,Nocturnal,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,118,180,31,21,38,1.53,0.26,0.18,,Forest,IUCN,Scansorial,,S0,,,,,
223,Niviventer_excelsior,Niviventer excelsior,1003589,RODENTIA,MURIDAE,MURINAE,RATTINI,Niviventer,excelsior,Niviventer excelsior,Niviventer excelsior,0,,NA,Niviventer excelsior,2541,Muridae,20,0,0,0,0,0,20,0,20,40,,Ref_1,ABC,S,A,1,0,0,,Ref_1,ABC,102,Ref_117,1,,RODENTIA,MURIDAE,Niviventer,102,,20.8,NA,Nocturnal,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,151,202,32,24,NA,1.34,0.21,0.16,,Forest,IUCN,Scansorial,,S0,,,,,
224,Niviventer_fulvescens,Niviventer fulvescens,1003592,RODENTIA,MURIDAE,MURINAE,RATTINI,Niviventer,fulvescens,Niviventer fulvescens,Niviventer fulvescens,0,,NA,Niviventer fulvescens,2540,Muridae,20,0,0,0,0,0,20,0,20,40,,Ref_1,ABC,S,A,1,0,0,,Ref_1,ABC,82.55,Ref_117,1,,RODENTIA,MURIDAE,Niviventer,82.17,,20.8,4.41,Nocturnal,4,1,0,0,0,0,0,0,0,0,0,1,0,0,,,140,171,29,22,NA,1.22,0.21,0.16,,Forest,Map,Scansorial,,S0,,,,,
225,Niviventer_langbianis,Niviventer langbianis,1003520,RODENTIA,MURIDAE,MURINAE,RATTINI,Chiromyscus,langbianis,Chiromyscus langbianis,Chiromyscus langbianis,0,,Chiromyscus langbianis,Chiromyscus langbianis,2539,Muridae,20,0,0,0,0,0,20,0,20,40,,Ref_1,ABC,S,A,1,0,0,,Ref_1,ABC,69.8,Ref_117,1,,RODENTIA,MURIDAE,Niviventer,70.67,,18.35,3.7,Nocturnal,2,1,0,0,0,0,0,0,0,0,0,0,0,0,,,129,162,29,23,NA,1.26,0.22,0.18,,Forest,IUCN,Scansorial,16,S0,,,,,
226,Niviventer_rapit,Niviventer rapit,1003601,RODENTIA,MURIDAE,MURINAE,RATTINI,Niviventer,rapit,Niviventer rapit,Niviventer rapit,0,,NA,Niviventer rapit,2535,Muridae,20,0,0,0,0,0,20,0,20,40,,Ref_1,ABC,S,A,1,0,0,,Ref_1,ABC,86.75,Ref_117,1,,RODENTIA,MURIDAE,Niviventer,83.24,,18.35,NA,Nocturnal,2,1,0,1,0,0,0,0,0,0,0,0,0,0,,,132,228,30,15,55,1.73,0.23,0.11,,Forest,Map,Scansorial,,S0,,,,,
227,Nyctomys_sumichrasti,Nyctomys sumichrasti,1002834,RODENTIA,CRICETIDAE,TYLOMYINAE,NA,Nyctomys,sumichrasti,Nyctomys sumichrasti,Nyctomys sumichrasti,0,,NA,Nyctomys sumichrasti,2037,Cricetidae,0,0,0,0,0,0,40,0,40,20,,Ref_1,ABC,G,A,1,0,0,,Ref_1,ABC,49.44,Ref_117,1,,RODENTIA,CRICETIDAE,Nyctomys,53.33,,13,2,Nocturnal,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,127,128,25,18,64,1.01,0.2,0.14,,Forest,IUCN,Terrestrial,,S0,,,,,
228,Ochrotomys_nuttalli,Ochrotomys nuttalli,1002250,RODENTIA,CRICETIDAE,NEOTOMINAE,OCHROTOMYINI,Ochrotomys,nuttalli,Ochrotomys nuttalli,Ochrotomys nuttalli,1,"1,2,3",NA,Ochrotomys nuttalli,1577,Cricetidae,0,0,0,0,0,0,0,0,100,0,,Ref_1,ABC,Ar,A,1,0,0,,Ref_1,ABC,22.37,Ref_117,1,,RODENTIA,CRICETIDAE,Ochrotomys,22.37,,9.7,2.635,Nocturnal,5,1,0,1,0,0,0,0,0,0,0,1,0,0,,,87,75,18,16,19,0.86,0.21,0.18,,Forest,Map,Arboreal,,S0,,,,,
229,Oecomys_bicolor,Oecomys bicolor,1002617,RODENTIA,CRICETIDAE,SIGMODONTINAE,ORYZOMYINI,Oecomys,bicolor,Oecomys bicolor,Oecomys bicolor,0,,NA,Oecomys bicolor,1827,Cricetidae,0,0,0,0,0,0,50,0,50,0,,Ref_34,ABC,G,A,1,0,0,,Ref_1,ABC,34,Ref_117,1,,RODENTIA,CRICETIDAE,Oecomys,37.37,,13.4,3.15,Nocturnal,2,1,0,0,0,0,0,0,0,0,0,0,0,0,,,98,100,22,14,NA,1.02,0.22,0.14,,Forest,IUCN,Terrestrial,,S0,,,,,
230,Oecomys_phaeotis,Oecomys phaeotis,1002625,RODENTIA,CRICETIDAE,SIGMODONTINAE,ORYZOMYINI,Oecomys,phaeotis,Oecomys phaeotis,Oecomys phaeotis,0,,NA,Oecomys phaeotis,1820,Cricetidae,0,0,0,0,0,0,50,0,50,0,,Ref_1,ABC,G,A,1,0,0,,Ref_2,D1,73.4,Ref_117,1,,RODENTIA,CRICETIDAE,Oecomys,73.4,,NA,NA,Nocturnal,2,1,0,0,0,0,0,0,0,0,0,0,0,0,,,116,120,25,16,NA,1.03,0.22,0.14,,Forest,IUCN,Terrestrial,,S0,,,,,
231,Oecomys_roberti,Oecomys roberti,1002627,RODENTIA,CRICETIDAE,SIGMODONTINAE,ORYZOMYINI,Oecomys,roberti,Oecomys roberti,Oecomys roberti,0,,NA,Oecomys roberti,1826,Cricetidae,0,0,0,0,0,0,50,0,50,0,,Ref_1,ABC,G,A,1,0,0,,Ref_2,D1,73.4,Ref_117,1,,RODENTIA,CRICETIDAE,Oecomys,73.4,,NA,NA,Nocturnal,3,1,0,0,0,0,0,0,0,0,0,1,0,0,,,129,144,26,17,60,1.12,0.2,0.13,,Forest,Map,Terrestrial,,S0,,,,,
232,Oecomys_superans,Oecomys superans,1002630,RODENTIA,CRICETIDAE,SIGMODONTINAE,ORYZOMYINI,Oecomys,superans,Oecomys superans,Oecomys superans,0,,NA,Oecomys superans,1831,Cricetidae,0,0,0,0,0,0,50,0,50,0,,Ref_1,ABC,G,A,1,0,0,,Ref_2,D1,73.4,Ref_117,1,,RODENTIA,CRICETIDAE,Oecomys,73.4,,17.6,NA,Nocturnal,2,0,0,0,0,0,0,0,0,0,0,1,0,0,,,150,171,30,17,97,1.14,0.2,0.11,,Artificial Terrestrial,IUCN,Terrestrial,,S0,,,,,
233,Oecomys_trinitatis,Oecomys trinitatis,1002633,RODENTIA,CRICETIDAE,SIGMODONTINAE,ORYZOMYINI,Oecomys,trinitatis,Oecomys trinitatis,Oecomys trinitatis,0,,NA,Oecomys trinitatis,1830,Cricetidae,0,0,0,0,0,0,50,0,50,0,,Ref_1,ABC,G,A,1,0,0,,Ref_2,D1,73.4,Ref_117,1,,RODENTIA,CRICETIDAE,Oecomys,73.4,,14,NA,Nocturnal,2,1,0,0,0,0,0,0,0,0,0,0,0,0,,,133,153,27,20,NA,1.15,0.2,0.15,,Forest,IUCN,Terrestrial,,S0,,,,,
234,Oenomys_hypoxanthus,Oenomys hypoxanthus,1003101,RODENTIA,MURIDAE,MURINAE,ARVICANTHINI,Oenomys,hypoxanthus,Oenomys hypoxanthus,Oenomys hypoxanthus,0,,NA,Oenomys hypoxanthus,2558,Muridae,20,0,0,0,0,0,0,0,0,80,,Ref_1,ABC,G,A,1,1,1,,Ref_1,ABC,90,Ref_117,1,,RODENTIA,MURIDAE,Oenomys,89.84,,22,3.0875,Nocturnal,8,1,0,1,1,0,0,0,0,0,0,1,0,0,,,150,181,32,20,98,1.21,0.21,0.13,,Forest,Map,Terrestrial,,S0,,,,,
235,Oligoryzomys_andinus,Oligoryzomys andinus,1002634,RODENTIA,CRICETIDAE,SIGMODONTINAE,ORYZOMYINI,Oligoryzomys,andinus,Oligoryzomys andinus,Oligoryzomys andinus,0,,NA,Oligoryzomys andinus,1849,Cricetidae,30,0,0,0,0,0,30,0,40,0,,Ref_1,ABC,G,A,1,0,0,,Ref_1,ABC,25.2,Ref_117,1,,RODENTIA,CRICETIDAE,Oligoryzomys,25.2,,20.3,NA,Nocturnal,2,0,0,1,0,0,0,0,0,0,0,1,0,0,,,88,122,25,16,NA,1.39,0.28,0.18,,Grassland,Map,Terrestrial,,S0,,,,,
236,Oligoryzomys_destructor,Oligoryzomys destructor,1002640,RODENTIA,CRICETIDAE,SIGMODONTINAE,ORYZOMYINI,Oligoryzomys,destructor,Oligoryzomys destructor,Oligoryzomys destructor,0,,NA,Oligoryzomys destructor,1843,Cricetidae,30,0,0,0,0,0,30,0,40,0,,Ref_1,ABC,G,A,1,0,0,,Ref_1,ABC,25.2,Ref_117,1,,RODENTIA,CRICETIDAE,Oligoryzomys,26.4225,,20.3,4.385,Nocturnal,3,1,0,0,1,0,0,0,0,0,0,0,0,0,,,96,129,26,18,25,1.34,0.27,0.19,,Forest,Map,Terrestrial,,S0,,,,,
237,Oligoryzomys_flavescens,Oligoryzomys flavescens,1002641,RODENTIA,CRICETIDAE,SIGMODONTINAE,ORYZOMYINI,Oligoryzomys,flavescens,Oligoryzomys flavescens,Oligoryzomys flavescens,0,,NA,Oligoryzomys flavescens,1833,Cricetidae,30,0,0,0,0,0,30,0,40,0,,Ref_1,ABC,G,A,1,0,0,,Ref_1,ABC,21.3,Ref_117,1,,RODENTIA,CRICETIDAE,Oligoryzomys,21.225,,15.8,4.5625,Nocturnal,4,0,0,1,1,0,0,0,0,0,0,0,0,0,,,84,121,24,16,17,1.44,0.29,0.19,,Savanna,Map,Terrestrial,,S0,,,,,
238,Oligoryzomys_fulvescens,Oligoryzomys fulvescens,1002642,RODENTIA,CRICETIDAE,SIGMODONTINAE,ORYZOMYINI,Oligoryzomys,fulvescens,Oligoryzomys fulvescens,Oligoryzomys fulvescens,0,,NA,Oligoryzomys fulvescens,1834,Cricetidae,30,0,0,0,0,0,30,0,40,0,,Ref_1,ABC,G,A,1,0,0,,Ref_1,ABC,25,Ref_117,1,,RODENTIA,CRICETIDAE,Oligoryzomys,25,,15.1,3.64,Nocturnal,2,1,0,0,0,0,0,0,0,0,0,0,0,0,,,81,104,22,14,14,1.28,0.27,0.17,,Forest,IUCN,Terrestrial,,S0,,,,,
239,Oligoryzomys_microtis,Oligoryzomys microtis,1002647,RODENTIA,CRICETIDAE,SIGMODONTINAE,ORYZOMYINI,Oligoryzomys,microtis,Oligoryzomys microtis,Oligoryzomys microtis,0,,NA,Oligoryzomys microtis,1838,Cricetidae,30,0,0,0,0,0,30,0,40,0,,Ref_1,ABC,G,A,1,0,0,,Ref_1,ABC,22.5,Ref_117,1,,RODENTIA,CRICETIDAE,Oligoryzomys,24.575,,15.55,3.4,Nocturnal,2,1,0,0,0,0,0,0,0,0,0,1,0,0,,,88,103,22,14,20,1.17,0.25,0.16,,Forest,Map,Terrestrial,,S0,,,,,
240,Oligoryzomys_nigripes,Oligoryzomys nigripes,1002649,RODENTIA,CRICETIDAE,SIGMODONTINAE,ORYZOMYINI,Oligoryzomys,nigripes,Oligoryzomys nigripes,Oligoryzomys nigripes,0,,NA,Oligoryzomys nigripes,1848,Cricetidae,30,0,0,0,0,0,30,0,40,0,,Ref_1,ABC,G,A,1,0,0,,Ref_1,ABC,20.5,Ref_117,1,,RODENTIA,CRICETIDAE,Oligoryzomys,20.5,,12,3.5175,Nocturnal,5,1,1,1,1,0,0,0,0,0,0,0,0,0,,,90,112,24,16,23,1.24,0.27,0.18,,Savanna,Map,Terrestrial,,S0,,,,,
241,Oligoryzomys_vegetus,Oligoryzomys vegetus,1002654,RODENTIA,CRICETIDAE,SIGMODONTINAE,ORYZOMYINI,Oligoryzomys,vegetus,Oligoryzomys vegetus,Oligoryzomys vegetus,0,,NA,Oligoryzomys vegetus,1832,Cricetidae,30,0,0,0,0,0,30,0,40,0,,Ref_1,ABC,G,A,1,0,0,,Ref_1,ABC,15,Ref_128,1,,RODENTIA,CRICETIDAE,Oligoryzomys,25,,15.1,3.64,Nocturnal,2,1,0,0,0,0,0,0,0,0,0,0,0,0,,,83,118,23,14,15,1.42,0.28,0.17,,Forest,IUCN,Terrestrial,,S0,,,,,
243,Onychomys_arenicola,Onychomys arenicola,1002264,RODENTIA,CRICETIDAE,NEOTOMINAE,REITHRODONTOMYINI,Onychomys,arenicola,Onychomys arenicola,Onychomys arenicola,0,,NA,Onychomys arenicola,1578,Cricetidae,90,0,0,0,0,0,0,0,0,10,,Ref_1,ABC,G,A,1,0,0,,Ref_1,ABC,30,Ref_117,1,,RODENTIA,CRICETIDAE,Onychomys,27.48,,11.523,3.665,Nocturnal,2,0,0,0,1,0,0,0,1,0,0,0,0,0,,,96,53,21,18,24,0.55,0.22,0.19,,Shrubland,Map,Terrestrial,,S0,,,,,
244,Onychomys_leucogaster,Onychomys leucogaster,1002265,RODENTIA,CRICETIDAE,NEOTOMINAE,REITHRODONTOMYINI,Onychomys,leucogaster,Onychomys leucogaster,Onychomys leucogaster,0,,NA,Onychomys leucogaster,1579,Cricetidae,90,0,0,0,0,0,0,0,0,10,,Ref_1,ABC,G,A,1,0,0,,Ref_1,ABC,27.92,Ref_117,1,,RODENTIA,CRICETIDAE,Onychomys,30.21,,12.7,3.84,Nocturnal,4,0,0,1,1,0,0,0,1,0,0,1,0,0,,,99,42,21,17,29,0.42,0.21,0.17,,Grassland,Map,Terrestrial,,S0,,,,,
245,Onychomys_torridus,Onychomys torridus,1002266,RODENTIA,CRICETIDAE,NEOTOMINAE,REITHRODONTOMYINI,Onychomys,torridus,Onychomys torridus,Onychomys torridus,0,,NA,Onychomys torridus,1580,Cricetidae,90,0,0,0,0,0,0,0,0,10,,Ref_1,ABC,G,A,1,0,0,,Ref_1,ABC,24.97,Ref_117,1,,RODENTIA,CRICETIDAE,Onychomys,22,,10.346,3.4825,Nocturnal,2,0,0,1,0,0,0,0,1,0,0,0,0,0,,,87,45,19,16,18,0.52,0.22,0.18,,Shrubland,Map,Terrestrial,,S0,,,,,
246,Oryzomys_couesi,Oryzomys couesi,1002659,RODENTIA,CRICETIDAE,SIGMODONTINAE,ORYZOMYINI,Oryzomys,couesi,Oryzomys couesi,Oryzomys couesi,0,,NA,Oryzomys couesi,1865,Cricetidae,20,0,0,0,0,0,20,0,20,40,,Ref_1,ABC,G,A,1,1,1,,Ref_1,ABC,69.3,Ref_117,1,,RODENTIA,CRICETIDAE,Oryzomys,69.29,,14.2,3.7,Nocturnal,2,0,0,0,0,1,0,0,0,0,0,0,0,0,,,140,158,35,15.5,NA,1.13,0.25,0.11,17,Wetlands,IUCN,Terrestrial,,S0,,,,,
247,Otomys_dartmouthi,Otomys dartmouthi,1003397,RODENTIA,MURIDAE,MURINAE,OTOMYINI,Otomys,dartmouthi,Otomys dartmouthi,Otomys dartmouthi,0,,NA,Otomys dartmouthi,2769,Muridae,0,0,0,0,0,0,20,0,20,60,,Ref_2,D1,G,A,1,1,1,,Ref_2,D1,127.2,"Ref_2, Ref_3",0,,RODENTIA,MURIDAE,Otomys,127.2,,21.7,1.6,Nocturnal,1,0,0,0,1,0,0,0,0,0,0,0,0,0,12,,185,60,26,22,NA,0.32,0.14,0.12,,Grassland,IUCN,Terrestrial,,S0,,,,,
248,Otomys_denti,Otomys denti,1003398,RODENTIA,MURIDAE,MURINAE,OTOMYINI,Otomys,denti,Otomys denti,Otomys denti,0,,NA,Otomys denti,2768,Muridae,0,0,0,0,0,0,10,0,10,80,,Ref_1,ABC,G,A,1,1,1,,Ref_1,ABC,120,Ref_117,1,,RODENTIA,MURIDAE,Otomys,120,,21.7,1.64,Nocturnal,3,1,0,1,1,0,0,0,0,0,0,0,0,0,,,155,83,27,20,NA,0.54,0.17,0.13,,Forest,Map,Terrestrial,,S0,,,,,
249,Otospermophilus_beecheyi,Otospermophilus beecheyi,1001765,RODENTIA,SCIURIDAE,XERINAE,MARMOTINI,Otospermophilus,beecheyi,Otospermophilus beecheyi,Spermophilus beecheyi,1,,NA,Spermophilus beecheyi,1054,Sciuridae,20,0,0,0,0,0,0,0,40,40,,Ref_1,ABC,G,A,0,0,1,,Ref_1,ABC,578.5,Ref_117,1,Spermophilus beecheyi,RODENTIA,SCIURIDAE,Spermophilus,597.82,,40.6,6.71,Other,3,0,0,1,1,0,0,0,0,0,0,1,0,0,12,Spermophilus beecheyi,247,169,55,27,508,0.68,0.22,0.11,,Forest,Map,Terrestrial,,S0,,,,,
250,Oxymycterus_dasytrichus,Oxymycterus dasytrichus,1002455,RODENTIA,CRICETIDAE,SIGMODONTINAE,AKODONTINI,Oxymycterus,dasytrichus,Oxymycterus dasytrichus,Oxymycterus dasytrichus,0,,NA,Oxymycterus dasytrichus,1898,Cricetidae,90,0,0,0,0,0,0,0,0,10,,Ref_2,D1,G,A,0,0,1,,Ref_1,ABC,60.57,"Ref_2, Ref_3",0,,RODENTIA,CRICETIDAE,Oxymycterus,75.39976634,,17,2.765,Other,4,1,0,1,0,1,0,0,0,0,0,0,0,0,,,161,123,36,22,NA,0.76,0.22,0.14,,Savanna,Map,Terrestrial,,S2,,,,,
251,Oxymycterus_inca,Oxymycterus inca,1002459,RODENTIA,CRICETIDAE,SIGMODONTINAE,AKODONTINI,Oxymycterus,inca,Oxymycterus inca,Oxymycterus inca,0,,NA,Oxymycterus inca,1902,Cricetidae,90,0,0,0,0,0,0,0,0,10,,Ref_1,ABC,G,A,0,0,1,,Ref_1,ABC,35,Ref_117,1,,RODENTIA,CRICETIDAE,Oxymycterus,34.995,,17,NA,Other,8,1,1,1,1,0,0,0,0,0,0,1,0,0,,,160,104,32,21,NA,0.65,0.2,0.13,,Forest,Map,Terrestrial,,S2,,,,,
252,Oxymycterus_paramensis,Oxymycterus paramensis,1002465,RODENTIA,CRICETIDAE,SIGMODONTINAE,AKODONTINI,Oxymycterus,paramensis,Oxymycterus paramensis,Oxymycterus paramensis,0,,NA,Oxymycterus paramensis,1905,Cricetidae,90,0,0,0,0,0,0,0,0,10,,Ref_1,ABC,G,A,0,0,1,,Ref_1,ABC,42,Ref_117,1,,RODENTIA,CRICETIDAE,Oxymycterus,41.995,,17,NA,Other,3,1,0,0,0,0,0,0,0,0,0,1,0,0,,,140,101,30,19,68,0.72,0.21,0.14,,Forest,Map,Terrestrial,,S2,,,,,
253,Oxymycterus_wayku,Oxymycterus wayku,1002468,RODENTIA,CRICETIDAE,SIGMODONTINAE,AKODONTINI,Oxymycterus,wayku,Oxymycterus wayku,NA,0,,NA,NA,NA,NA,90,0,0,0,0,0,0,0,0,10,GV,NA,NA,NA,NA,0,0,1,GV,NA,NA,NA,NA,NA,none,RODENTIA,CRICETIDAE,Oxymycterus,61,7,NA,NA,NA,2,1,0,0,1,0,0,0,0,0,0,0,0,0,12,none found,134,87,30,19,61,0.65,0.22,0.14,,Forest,Map,Terrestrial,,S2,,,,,
254,Paraxerus_boehmi,Paraxerus boehmi,1001821,RODENTIA,SCIURIDAE,XERINAE,PROTOXERINI,Paraxerus,boehmi,Paraxerus boehmi,Paraxerus boehmi,0,,NA,Paraxerus boehmi,1026,Sciuridae,0,0,0,0,0,0,40,0,40,20,,Ref_1,ABC,S,A,0,0,1,,Ref_1,ABC,70,Ref_117,1,,RODENTIA,SCIURIDAE,Paraxerus,70.12,,12.562,1.0725,Other,4,1,1,0,0,0,0,0,0,0,0,1,0,0,,,124,161,32,14,76,1.3,0.26,0.11,,Forest,Map,Scansorial,,S0,,,,,
255,Pattonomys_occasius,Pattonomys occasius,1001411,RODENTIA,ECHIMYIDAE,ECHIMYINAE,ECHIMYINI,Leiuromys,occasius,Leiuromys occasius,Makalata occasius,0,,Leiuromys occasius,Makalata occasius,2950,Echimyidae,0,0,0,0,0,0,80,0,0,20,,Ref_2,D1,S,A,1,0,0,,Ref_1,ABC,322.29,"Ref_2, Ref_3",0,Makalata occasius,RODENTIA,ECHIMYIDAE,Pattonomys,300,,NA,NA,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,12,,211,223,36,14,NA,1.06,0.17,0.07,18,,,Arboreal,12,S0,GV,,,,
256,Perognathus_flavescens,Perognathus flavescens,1001950,RODENTIA,HETEROMYIDAE,PEROGNATHINAE,NA,Perognathus,flavescens,Perognathus flavescens,Perognathus flavescens,1,,NA,Perognathus flavescens,1223,Heteromyidae,10,0,0,0,0,0,0,0,80,10,,Ref_1,ABC,G,A,1,0,0,,Ref_1,ABC,8.8,Ref_117,1,,RODENTIA,HETEROMYIDAE,Perognathus,9.105,,6.929,4.465,Nocturnal,4,0,0,1,1,0,0,0,1,0,0,1,0,0,,,67,64,18,7,NA,0.96,0.27,0.10,,Grassland,Map,Terrestrial,,S2,,,,,
257,Perognathus_flavus,Perognathus flavus,1001951,RODENTIA,HETEROMYIDAE,PEROGNATHINAE,NA,Perognathus,flavus,Perognathus flavus,Perognathus flavus,1,,NA,Perognathus flavus,1215,Heteromyidae,10,0,0,0,0,0,0,0,80,10,,Ref_1,ABC,G,A,1,0,0,,Ref_1,ABC,7.73,Ref_117,1,,RODENTIA,HETEROMYIDAE,Perognathus,7.85,,5.96,4.0625,Nocturnal,3,0,0,1,1,0,0,0,1,0,0,0,0,0,,,58,51,16,6,6,0.88,0.28,0.10,,Shrubland,Map,Terrestrial,,S2,,,,,
258,Perognathus_inornatus,Perognathus inornatus,1001952,RODENTIA,HETEROMYIDAE,PEROGNATHINAE,NA,Perognathus,inornatus,Perognathus inornatus,Perognathus inornatus,1,,NA,Perognathus inornatus,1219,Heteromyidae,10,0,0,0,0,0,0,0,80,10,,Ref_1,ABC,G,A,1,0,0,,Ref_1,ABC,10.88,Ref_117,1,,RODENTIA,HETEROMYIDAE,Perognathus,10.16,,7.223,4.225,Nocturnal,3,0,1,0,1,0,0,0,1,0,0,0,0,0,,,69,74,19,8,NA,1.07,0.28,0.12,,Shrubland,Map,Terrestrial,,S2,,,,,
259,Perognathus_longimembris,Perognathus longimembris,1001953,RODENTIA,HETEROMYIDAE,PEROGNATHINAE,NA,Perognathus,longimembris,Perognathus longimembris,Perognathus longimembris,1,,NA,Perognathus longimembris,1220,Heteromyidae,10,0,0,0,0,0,0,0,80,10,,Ref_1,ABC,G,A,1,0,0,,Ref_1,ABC,7.6,Ref_117,1,,RODENTIA,HETEROMYIDAE,Perognathus,8.07,,NA,4.45,Nocturnal,3,0,0,1,1,0,0,0,1,0,0,0,0,0,,,62,74,19,6,7,1.19,0.31,0.10,,Shrubland,Map,Terrestrial,,S2,,,,,
260,Perognathus_parvus,Perognathus parvus,1001956,RODENTIA,HETEROMYIDAE,PEROGNATHINAE,NA,Perognathus,parvus,Perognathus parvus,Perognathus parvus,1,,NA,Perognathus parvus,1222,Heteromyidae,10,0,0,0,0,0,0,0,80,10,,Ref_1,ABC,G,A,1,0,0,,Ref_1,ABC,21.78,Ref_117,1,,RODENTIA,HETEROMYIDAE,Perognathus,21.56,,8.157,4.83,Nocturnal,5,1,0,1,1,0,0,0,1,0,0,1,0,0,,,78,88,22,8,16,1.13,0.28,0.10,,Grassland,Map,Terrestrial,,S2,,,,,
261,Peromyscus_aztecus,Peromyscus aztecus,1002270,RODENTIA,CRICETIDAE,NEOTOMINAE,REITHRODONTOMYINI,Peromyscus,aztecus,Peromyscus aztecus,Peromyscus aztecus,0,,NA,Peromyscus aztecus,1604,Cricetidae,50,0,0,0,0,10,20,0,20,0,,Ref_1,ABC,G,A,1,0,0,,Ref_1,ABC,40,Ref_117,1,,RODENTIA,CRICETIDAE,Peromyscus,34,,10.95,3.34,Nocturnal,2,1,0,0,0,0,0,0,0,0,0,1,0,0,,,112,119,25,21,37,1.06,0.22,0.19,,Forest,Map,Terrestrial,,S0,,,,,
262,Peromyscus_boylii,Peromyscus boylii,1002273,RODENTIA,CRICETIDAE,NEOTOMINAE,REITHRODONTOMYINI,Peromyscus,boylii,Peromyscus boylii,Peromyscus boylii,0,,NA,Peromyscus boylii,1602,Cricetidae,50,0,0,0,0,10,20,0,20,0,,Ref_1,ABC,G,A,1,0,0,,Ref_1,ABC,21.35,Ref_117,1,,RODENTIA,CRICETIDAE,Peromyscus,22.625,,10.7,3.1825,Nocturnal,4,1,0,1,0,0,1,0,1,0,0,0,0,0,,,90,95,22,19,22,1.06,0.24,0.21,,Shrubland,Map,Terrestrial,,S0,,,,,
263,Peromyscus_californicus,Peromyscus californicus,1002275,RODENTIA,CRICETIDAE,NEOTOMINAE,REITHRODONTOMYINI,Peromyscus,californicus,Peromyscus californicus,Peromyscus californicus,0,,NA,Peromyscus californicus,1600,Cricetidae,50,0,0,0,0,10,20,0,20,0,,Ref_1,ABC,G,A,1,0,0,,Ref_1,ABC,43.53,Ref_117,1,,RODENTIA,CRICETIDAE,Peromyscus,43.53,,11.65,1.97,Nocturnal,2,1,0,1,0,0,0,0,0,0,0,0,0,0,,,104,124,25,24,34,1.19,0.24,0.23,,Shrubland,Map,Terrestrial,,S0,,,,,
264,Peromyscus_crinitus,Peromyscus crinitus,1002280,RODENTIA,CRICETIDAE,NEOTOMINAE,REITHRODONTOMYINI,Peromyscus,crinitus,Peromyscus crinitus,Peromyscus crinitus,0,,NA,Peromyscus crinitus,1598,Cricetidae,50,0,0,0,0,10,20,0,20,0,,Ref_1,ABC,G,A,1,0,0,,Ref_1,ABC,17.98,Ref_117,1,,RODENTIA,CRICETIDAE,Peromyscus,16.33,,8.442,3.08,Nocturnal,3,0,0,1,1,0,1,0,0,0,0,0,0,0,,,77,87,19,17,15,1.13,0.25,0.22,,Shrubland,Map,Terrestrial,,S0,,,,,
